Id_recorrido,estacion_origen,estacion_destino,duracion_recorrido,latitud_origen,longitud_origen,latitud_destino,longitud_destino,distancia_de_viaje
17322641BAEcobici,249  -  BALBIN,264  -  PLAZA MARCOS SASTRE,612,-34.5614,-58.4657,-34.5711,-58.4809,1.760813534182993
17280772BAEcobici,345  -  PLAZA MAFALDA,116  -  HOSPITAL ALEMAN,2096,-34.5809,-58.4446,-34.5921,-58.4028,4.024078698596837
17205385BAEcobici,132  -  CORRIENTES,051  -  TUCUMAN,13393,-34.6031,-58.3725,-34.6014,-58.3819,0.880867244025159
17331077BAEcobici,132  -  CORRIENTES,266  -  PLAZA SABATTINI,1872,-34.6031,-58.3725,-34.6124,-58.4433,6.561619741249627
17313192BAEcobici,163  -  ONCE II,171  -  PASTEUR,357,-34.6088,-58.4061,-34.603,-58.3996,0.8774017262642884
17183760BAEcobici,112  -  9 DE JULIO,033  -  FACULTAD DE MEDICINA,1222,-34.6121,-58.3805,-34.5972,-58.3988,2.3558908581389937
17139572BAEcobici,109  -  ESTACION PUEYRREDON,269  -  PLAZA DE LA MISERICORDIA,2249,-34.5811,-58.5015,-34.6328,-58.4551,7.147153821621651
17324822BAEcobici,155  -  PARQUE JOSE EVARISTO URIBURU,325  -  MEDRANO,2304,-34.6381,-58.4112,-34.6094,-58.4215,3.327554448075413
17289243BAEcobici,280  -  JURAMENTO,254  -  PLAZA RAFAEL HERNANDEZ,1077,-34.579,-58.4841,-34.5625,-58.4552,3.219948474688189
17224693BAEcobici,273  -  PLAZOLETA COLOMBIA,331  -  CALIFORNIA,1830,-34.6377,-58.3737,-34.647,-58.3743,1.035568509127929
17265521BAEcobici,029  -  PARQUE CENTENARIO,074  -  INSTITUTO LELOIR,1850,-34.608,-58.4333,-34.6046,-58.4348,0.4022162592136706
17178977BAEcobici,074  -  INSTITUTO LELOIR,325  -  MEDRANO,466,-34.6046,-58.4348,-34.6094,-58.4215,1.3291037592579091
17155401BAEcobici,249  -  BALBIN,263  -  PLAZA ECHEVERRIA,957,-34.5614,-58.4657,-34.5717,-58.4897,2.478113322348197
17357432BAEcobici,004  -  PLAZA ROMA,006  -  PARQUE LEZAMA,988,-34.6018,-58.3691,-34.6282,-58.3694,2.935674435536668
17252210BAEcobici,105  -  PARQUE SAAVEDRA,105  -  PARQUE SAAVEDRA,1477,-34.5521,-58.4805,-34.5521,-58.4805,0.0
17271034BAEcobici,044  -  ECOPARQUE,266  -  PLAZA SABATTINI,1685,-34.5758,-58.4143,-34.6124,-58.4433,4.858929968904282
17255751BAEcobici,254  -  PLAZA RAFAEL HERNANDEZ,247  -  PLAZA LUCIO DEMARE,728,-34.5625,-58.4552,-34.5457,-58.4651,2.076460360866045
17226817BAEcobici,045  -  URUGUAY,091  -  PASCO,1147,-34.6022,-58.3866,-34.6174,-58.3976,1.9672535949600631
17127622BAEcobici,348  -  VILLA DEL PARQUE,287  -  BELAUSTEGUI,885,-34.6007,-58.494,-34.6164,-58.4772,2.3262959734170883
17165165BAEcobici,089  -  CABELLO,381  -  MATIENZO Y ARCE,1187,-34.5825,-58.4054,-34.5688,-58.4343,3.053148655314278
17169235BAEcobici,191  -  RIVADAVIA Y 9 DE JULIO,038  -  PLAZA LIBERTAD,514,-34.6084,-58.3808,-34.5971,-58.3827,1.2684792749886449
17245015BAEcobici,224  -  BAIGORRIA,207  -  PLAZA ARENALES,519,-34.6106,-58.5029,-34.6001,-58.5117,1.4183913493101488
17249210BAEcobici,121  -  YATAY,093  -  CARLOS CALVO,1261,-34.6008,-58.4283,-34.6207,-58.3944,3.810693501068565
17207194BAEcobici,268  -  PLAZA ARISTOBULO DEL VALLE,350  -  PLAZA IRLANDA,2006,-34.6064,-58.4932,-34.6131,-58.4572,3.377825007989088
17361461BAEcobici,391  -  PLAZA REPUBLICA DE ECUADOR,070  -  ARAOZ,1302,-34.56553,-58.41986,-34.5927,-58.4258,3.069720070327601
17199227BAEcobici,345  -  PLAZA MAFALDA,158  -  VILLARROEL,726,-34.5809,-58.4446,-34.5925,-58.4452,1.2910300706675382
17177349BAEcobici,145  -  RAVIGNANI,199  -  ESTADOS UNIDOS Y BOEDO,1799,-34.5803,-58.4378,-34.6224,-58.4158,5.095998327128572
17224115BAEcobici,003  -  ADUANA,273  -  PLAZOLETA COLOMBIA,1200,-34.6112,-58.3696,-34.6377,-58.3737,2.970451219318752
17289235BAEcobici,029  -  PARQUE CENTENARIO,029  -  PARQUE CENTENARIO,1651,-34.608,-58.4333,-34.608,-58.4333,0.0
17143764BAEcobici,255  -  BARRANCAS DE BELGRANO,105  -  PARQUE SAAVEDRA,3424,-34.5599,-58.4482,-34.5521,-58.4805,3.0824740219771125
17220011BAEcobici,276  -  PRIMERA JUNTA,360  -  PLAZA RAMON FALCON,1139,-34.6204,-58.4412,-34.6354,-58.4827,4.147335726430546
17291202BAEcobici,292  -  PLAZA BOLIVIA,255  -  BARRANCAS DE BELGRANO,471,-34.5635,-58.4367,-34.5599,-58.4482,1.1265811494459703
17245020BAEcobici,327  -  PLAZA RICCHERI,287  -  BELAUSTEGUI,1759,-34.6107,-58.5191,-34.6164,-58.4772,3.88645195872645
17206618BAEcobici,289  -  MONTANESES,135  -  MARCELO T. DE ALVEAR,2341,-34.5514,-58.4541,-34.5975,-58.3784,8.620519782565255
17305793BAEcobici,146  -  HOSPITAL FRANCES,054  -  ACUNA DE FIGUEROA,1275,-34.6222,-58.4077,-34.5982,-58.4219,2.968276284969299
17209297BAEcobici,360  -  PLAZA RAMON FALCON,360  -  PLAZA RAMON FALCON,862,-34.6354,-58.4827,-34.6354,-58.4827,0.0
17360759BAEcobici,129  -  VELASCO,101  -  FITZ ROY,595,-34.6002,-58.4349,-34.5891,-58.4423,1.4079122415125405
17178103BAEcobici,365  -  VENANCIO FLORES,218  -  CAMPANA,620,-34.6294,-58.472,-34.6168,-58.4842,1.791415332475645
17190117BAEcobici,300  -  JOSE ARTIGAS,282  -  TRONADOR,273,-34.5903,-58.467,-34.5841,-58.4663,0.692380223389962
17257545BAEcobici,075  -  PLAZA PRIMERO DE MAYO,063  -  RECONQUISTA,1175,-34.6123,-58.3989,-34.5985,-58.3728,2.839144612101146
17218700BAEcobici,359  -  PLAZA BALCARCE,234  -  AVENIDA TRIUNVIRATO,1393,-34.5475,-58.4678,-34.5656,-58.4952,3.2166332501215327
17181989BAEcobici,067  -  PARQUE SARMIENTO I,252  -  TAMBORINI,1076,-34.5553,-58.4948,-34.5601,-58.4791,1.5336043071242955
17319523BAEcobici,091  -  PASCO,075  -  PLAZA PRIMERO DE MAYO,245,-34.6174,-58.3976,-34.6123,-58.3989,0.5794382017265346
17259037BAEcobici,257  -  PLAZA FRANCISCO RAMIREZ,256  -  PLAZA NORUEGA,375,-34.5531,-58.4689,-34.5622,-58.4594,1.3344389326816868
17182588BAEcobici,361  -  PLAZA DON SEGUNDO SOMBRA,354  -  JOSE MARTI,764,-34.6419,-58.4507,-34.6438,-58.463,1.1448826656902873
17332515BAEcobici,333  -  PARQUE DE LA ESTACION,075  -  PLAZA PRIMERO DE MAYO,633,-34.608,-58.4118,-34.6123,-58.3989,1.2737237574202382
17375529BAEcobici,117  -  HUMBERTO 1°,150  -  RODRIGO BUENO,701,-34.6199,-58.3742,-34.6192,-58.3556,1.7038097680484336
17233680BAEcobici,128  -  PARQUE DEL BAJO,007  -  OBELISCO,1258,-34.6052,-58.368,-34.6058,-58.3807,1.164249256101073
17132797BAEcobici,002  -  RETIRO I,393  -  BARRIO 31,401,-34.5927,-58.3751,-34.58309,-58.37782,1.0972092702307294
17321128BAEcobici,266  -  PLAZA SABATTINI,347  -  CARABOBO,707,-34.6124,-58.4433,-34.626,-58.4553,1.868877397558951
17102993BAEcobici,025  -  PLAZA GUEMES,089  -  CABELLO,428,-34.5898,-58.4166,-34.5825,-58.4054,1.3077140407711414
17209116BAEcobici,137  -  AZOPARDO Y CHILE,076  -  AYACUCHO,2952,-34.6157,-58.3676,-34.607,-58.395,2.6876782319745542
17303573BAEcobici,018  -  INDEPENDENCIA,269  -  PLAZA DE LA MISERICORDIA,1697,-34.6176,-58.3803,-34.6328,-58.4551,7.049861627657689
17360903BAEcobici,160  -  GODOY CRUZ Y LIBERTADOR,200  -  AUSTRIA Y FRENCH,938,-34.5728,-58.4207,-34.5883,-58.4043,2.28577967325192
17149476BAEcobici,350  -  PLAZA IRLANDA,350  -  PLAZA IRLANDA,1764,-34.6131,-58.4572,-34.6131,-58.4572,0.0
17115380BAEcobici,183  -  VIRREY CEVALLOS,016  -  LEGISLATURA,579,-34.6156,-58.3897,-34.6099,-58.375,1.4870947546589903
17106807BAEcobici,196  -  HOSPITAL ARGERICH,126  -  MINISTERIO DE JUSTICIA Y SEGURIDAD,925,-34.6278,-58.3661,-34.6401,-58.3693,1.398682233472759
17146470BAEcobici,345  -  PLAZA MAFALDA,233  -  MONROE,841,-34.5809,-58.4446,-34.5641,-58.4698,2.9687138658810714
17207367BAEcobici,150  -  RODRIGO BUENO,164  -  FACULTAD DE INGENIERIA,1341,-34.6192,-58.3556,-34.6173,-58.3669,1.0554078510846208
17298418BAEcobici,316  -  BUENOS AIRES,316  -  BUENOS AIRES,1853,-34.6459,-58.3968,-34.6459,-58.3968,0.0
17172484BAEcobici,179  -  CASA SAN,149  -  LIMA,1695,-34.6385,-58.3643,-34.6153,-58.3816,3.02665481034438
17145161BAEcobici,065  -  JULIAN ALVAREZ,012  -  PLAZA VICENTE LOPEZ,765,-34.5873,-58.416,-34.5928,-58.3888,2.563884150078498
17170367BAEcobici,004  -  PLAZA ROMA,147  -  CONSTITUCION,1289,-34.6018,-58.3691,-34.6261,-58.3793,2.8587239896250027
17339286BAEcobici,071  -  CERRITO,128  -  PARQUE DEL BAJO,1299,-34.6026,-58.3838,-34.6052,-58.368,1.4747003244994408
17306163BAEcobici,001  -  FACULTAD DE DERECHO,103  -  MALBA,396,-34.5842,-58.3905,-34.5771,-58.403,1.390279263153154
17358275BAEcobici,030  -  PENA,165  -  PLAZA MONSENOR MIGUEL DE ANDREA,770,-34.5906,-58.3974,-34.597,-58.4076,1.173952980544661
17333495BAEcobici,066  -  BILLINGHURST,009  -  PARQUE LAS HERAS,620,-34.5947,-58.4139,-34.5855,-58.4077,1.1698814181019943
17278707BAEcobici,009  -  PARQUE LAS HERAS,111  -  MACACHA GUEMES,2581,-34.5855,-58.4077,-34.6048,-58.3639,4.547434026029928
17150472BAEcobici,360  -  PLAZA RAMON FALCON,219  -  PARQUE CHACABUCO II,1452,-34.6354,-58.4827,-34.6363,-58.4439,3.551185993467355
17234047BAEcobici,130  -  RETIRO II,112  -  9 DE JULIO,1042,-34.5927,-58.375,-34.6121,-58.3805,2.215138042562516
17242824BAEcobici,292  -  PLAZA BOLIVIA,065  -  JULIAN ALVAREZ,1458,-34.5635,-58.4367,-34.5873,-58.416,3.255062846684233
17232359BAEcobici,003  -  ADUANA,150  -  RODRIGO BUENO,580,-34.6112,-58.3696,-34.6192,-58.3556,1.559711971596515
17316218BAEcobici,079  -  AZUCENA VILLAFLOR,057  -  BELGRANO,2088,-34.612,-58.3639,-34.6134,-58.3707,0.6414751447818731
17150270BAEcobici,091  -  PASCO,008  -  CONGRESO,428,-34.6174,-58.3976,-34.6101,-58.3891,1.1242628017511684
17244398BAEcobici,251  -  SOLAR DE LA ABADIA,290  -  CLUB EXCURSIONISTAS,615,-34.5675,-58.437,-34.5581,-58.4433,1.1938637437015895
17191927BAEcobici,183  -  VIRREY CEVALLOS,199  -  ESTADOS UNIDOS Y BOEDO,1107,-34.6156,-58.3897,-34.6224,-58.4158,2.505182463889959
17105779BAEcobici,003  -  ADUANA,128  -  PARQUE DEL BAJO,233,-34.6112,-58.3696,-34.6052,-58.368,0.6830500286207708
17195656BAEcobici,255  -  BARRANCAS DE BELGRANO,281  -  VILLA URQUIZA,1529,-34.5599,-58.4482,-34.5736,-58.4873,3.8908210869958366
17328561BAEcobici,390  -  DE LOS OMBUES,242  -  PLAZOLETA RAFAEL DEL RIEGO,928,-34.56,-58.428,-34.5674,-58.4464,1.8750543458276685
17234894BAEcobici,045  -  URUGUAY,174  -  MINISTERIO DE EDUCACION,355,-34.6022,-58.3866,-34.5972,-58.3918,0.7318719519836919
17316395BAEcobici,093  -  CARLOS CALVO,149  -  LIMA,427,-34.6207,-58.3944,-34.6153,-58.3816,1.3162503718808556
17155355BAEcobici,349  -  PLAZA SAENZ PENA,014  -  PACIFICO,2491,-34.6096,-58.4674,-34.5782,-58.4266,5.112558702986916
17206947BAEcobici,017  -  PLAZA ALMAGRO,190  -  JUNCAL,843,-34.6064,-58.4185,-34.5852,-58.411,2.4552591081094444
17162267BAEcobici,238  -  PLAZA LAS TOSCANERAS,298  -  PLAZA DR. JUAN B. TERAN,426,-34.639,-58.5043,-34.6216,-58.5198,2.3988831360669107
17112715BAEcobici,016  -  LEGISLATURA,076  -  AYACUCHO,599,-34.6099,-58.375,-34.607,-58.395,1.8585733584161663
17290334BAEcobici,390  -  DE LOS OMBUES,005  -  PLAZA ITALIA,1682,-34.56,-58.428,-34.5808,-58.4204,2.415268934670812
17164075BAEcobici,181  -  BILLINGHURST Y MANSILLA,014  -  PACIFICO,882,-34.5926,-58.412,-34.5782,-58.4266,2.085721834103215
17108816BAEcobici,205  -  SAN MARTIN,350  -  PLAZA IRLANDA,379,-34.6057,-58.4532,-34.6131,-58.4572,0.9005992923232059
17136900BAEcobici,199  -  ESTADOS UNIDOS Y BOEDO,276  -  PRIMERA JUNTA,3151,-34.6224,-58.4158,-34.6204,-58.4412,2.3348422167502463
17179448BAEcobici,183  -  VIRREY CEVALLOS,036  -  MAIPU,960,-34.6156,-58.3897,-34.6046,-58.3766,1.7127147416336008
17176672BAEcobici,360  -  PLAZA RAMON FALCON,052  -  CAMPANA II,2379,-34.6354,-58.4827,-34.583,-58.5131,6.456767769793461
17107924BAEcobici,219  -  PARQUE CHACABUCO II,219  -  PARQUE CHACABUCO II,1284,-34.6363,-58.4439,-34.6363,-58.4439,0.0
17130895BAEcobici,223  -  GAINZA,029  -  PARQUE CENTENARIO,1129,-34.6168,-58.4467,-34.608,-58.4333,1.5688543054184592
17283127BAEcobici,156  -  PLAZA ALEMANIA,030  -  PENA,2565,-34.5778,-58.4073,-34.5906,-58.3974,1.687352434826773
17149024BAEcobici,207  -  PLAZA ARENALES,203  -  BEIRO,282,-34.6001,-58.5117,-34.6007,-58.5034,0.7626076044613395
17131565BAEcobici,018  -  INDEPENDENCIA,164  -  FACULTAD DE INGENIERIA,470,-34.6176,-58.3803,-34.6173,-58.3669,1.2266789980573425
17100712BAEcobici,085  -  AGUERO,096  -  CARLOS GARDEL,427,-34.5945,-58.4089,-34.6029,-58.4115,0.9638772682478964
17298587BAEcobici,191  -  RIVADAVIA Y 9 DE JULIO,013  -  ONCE,997,-34.6084,-58.3808,-34.6101,-58.4066,2.3687292076786304
17177883BAEcobici,259  -  PLAZA CASTELLI,333  -  PARQUE DE LA ESTACION,3001,-34.5679,-58.4642,-34.608,-58.4118,6.549134627863468
17187523BAEcobici,132  -  CORRIENTES,008  -  CONGRESO,753,-34.6031,-58.3725,-34.6101,-58.3891,1.707039371464034
17284636BAEcobici,316  -  BUENOS AIRES,331  -  CALIFORNIA,4297,-34.6459,-58.3968,-34.647,-58.3743,2.061871965391921
17246533BAEcobici,258  -  PLAZA J.J. PASO,258  -  PLAZA J.J. PASO,2022,-34.5691,-58.4538,-34.5691,-58.4538,0.0
17182602BAEcobici,369  -  PLAZA LARRAZABAL,269  -  PLAZA DE LA MISERICORDIA,1651,-34.6428,-58.5126,-34.6328,-58.4551,5.3767335226621205
17140331BAEcobici,255  -  BARRANCAS DE BELGRANO,200  -  AUSTRIA Y FRENCH,2184,-34.5599,-58.4482,-34.5883,-58.4043,5.111535373914322
17367134BAEcobici,182  -  RAVIGNANI Y GUATEMALA,059  -  CORONEL DIAZ,1471,-34.5781,-58.4351,-34.5902,-58.4116,2.53741780442905
17198546BAEcobici,345  -  PLAZA MAFALDA,280  -  JURAMENTO,1233,-34.5809,-58.4446,-34.579,-58.4841,3.622417972568914
17250962BAEcobici,076  -  AYACUCHO,381  -  MATIENZO Y ARCE,2058,-34.607,-58.395,-34.5688,-58.4343,5.566435530205273
17375389BAEcobici,126  -  MINISTERIO DE JUSTICIA Y SEGURIDAD,111  -  MACACHA GUEMES,1027,-34.6401,-58.3693,-34.6048,-58.3639,3.9561598131187057
17105427BAEcobici,137  -  AZOPARDO Y CHILE,128  -  PARQUE DEL BAJO,406,-34.6157,-58.3676,-34.6052,-58.368,1.1681204672675911
17351269BAEcobici,260  -  SAN MIGUEL DE GARICOITS,336  -  LA PAMPA,525,-34.5772,-58.4576,-34.5656,-58.4555,1.304113461385291
17157310BAEcobici,049  -  33 ORIENTALES,178  -  JOSE MARMOL,450,-34.6288,-58.4223,-34.6234,-58.4249,0.6458633845602678
17178318BAEcobici,144  -  PUEYRREDON,066  -  BILLINGHURST,646,-34.6021,-58.4061,-34.5947,-58.4139,1.0893922050851923
17309094BAEcobici,087  -  GUAYAQUIL,229  -  RIGLOS,567,-34.6198,-58.4313,-34.631,-58.4352,1.295500991289653
17375493BAEcobici,111  -  MACACHA GUEMES,111  -  MACACHA GUEMES,2192,-34.6048,-58.3639,-34.6048,-58.3639,0.0
17134437BAEcobici,158  -  VILLARROEL,282  -  TRONADOR,797,-34.5925,-58.4452,-34.5841,-58.4663,2.1455105458424737
17326867BAEcobici,029  -  PARQUE CENTENARIO,074  -  INSTITUTO LELOIR,199,-34.608,-58.4333,-34.6046,-58.4348,0.4022162592136706
17185803BAEcobici,223  -  GAINZA,029  -  PARQUE CENTENARIO,1788,-34.6168,-58.4467,-34.608,-58.4333,1.5688543054184592
17144326BAEcobici,390  -  DE LOS OMBUES,391  -  PLAZA REPUBLICA DE ECUADOR,1521,-34.56,-58.428,-34.56553,-58.41986,0.9662804993034568
17173896BAEcobici,130  -  RETIRO II,360  -  PLAZA RAMON FALCON,3112,-34.5927,-58.375,-34.6354,-58.4827,10.94000340515906
17117503BAEcobici,275  -  PLAZA 24 DE SEPTIEMBRE,266  -  PLAZA SABATTINI,848,-34.6071,-58.4485,-34.6124,-58.4433,0.7574875922015787
17297916BAEcobici,070  -  ARAOZ,070  -  ARAOZ,2556,-34.5927,-58.4258,-34.5927,-58.4258,0.0
17171271BAEcobici,259  -  PLAZA CASTELLI,136  -  ACEVEDO,1333,-34.5679,-58.4642,-34.5998,-58.4428,4.05217111152755
17314072BAEcobici,051  -  TUCUMAN,004  -  PLAZA ROMA,617,-34.6014,-58.3819,-34.6018,-58.3691,1.1723873624669217
17203315BAEcobici,335  -  GENERAL URQUIZA,009  -  PARQUE LAS HERAS,650,-34.5713,-58.4119,-34.5855,-58.4077,1.6251139825307577
17261082BAEcobici,190  -  JUNCAL,272  -  PLAZA BRUNO GIORDANO,1522,-34.5852,-58.411,-34.6159,-58.4407,4.363809720774431
17114981BAEcobici,261  -  QUINTEROS LIDORO,261  -  QUINTEROS LIDORO,1691,-34.5523,-58.4509,-34.5523,-58.4509,0.0
17281394BAEcobici,084  -  TEATRO PICADERO,084  -  TEATRO PICADERO,5409,-34.6042,-58.3937,-34.6042,-58.3937,0.0
17198709BAEcobici,243  -  PLAZOLETA CELEDONIO FLORES,249  -  BALBIN,822,-34.5817,-58.4516,-34.5614,-58.4657,2.600360988568393
17217512BAEcobici,383  -  BOEDO Y VENEZUELA,325  -  MEDRANO,1116,-34.6171,-58.4169,-34.6094,-58.4215,0.954091716873918
17181597BAEcobici,063  -  RECONQUISTA,026  -  JUANA MANSO I,368,-34.5985,-58.3728,-34.6009,-58.3638,0.8659095880914971
17240908BAEcobici,044  -  ECOPARQUE,334  -  CENTRO DE EXPOSICIONES,1004,-34.5758,-58.4143,-34.5841,-58.3907,2.349457912311101
17316979BAEcobici,249  -  BALBIN,254  -  PLAZA RAFAEL HERNANDEZ,639,-34.5614,-58.4657,-34.5625,-58.4552,0.969239039790489
17178601BAEcobici,309  -  UTN II,354  -  JOSE MARTI,712,-34.6605,-58.4676,-34.6438,-58.463,1.9040293406650532
17204557BAEcobici,272  -  PLAZA BRUNO GIORDANO,384  -  PLAZA BENITO NAZAR,929,-34.6159,-58.4407,-34.6048,-58.4463,1.3364352625501537
17100218BAEcobici,126  -  MINISTERIO DE JUSTICIA Y SEGURIDAD,328  -  SARMIENTO II,1451,-34.6401,-58.3693,-34.6058,-58.3958,4.519549082693527
17138764BAEcobici,184  -  PEDRO ECHAGUE,184  -  PEDRO ECHAGUE,102,-34.6307,-58.3912,-34.6307,-58.3912,0.0
17365594BAEcobici,152  -  JULIETA LANTERI,137  -  AZOPARDO Y CHILE,477,-34.6181,-58.36,-34.6157,-58.3676,0.7449193768409266
17341319BAEcobici,171  -  PASTEUR,322  -  MARTI Y DIRECTORIO,2875,-34.603,-58.3996,-34.6365,-58.4701,7.449444349345797
17362566BAEcobici,054  -  ACUNA DE FIGUEROA,136  -  ACEVEDO,705,-34.5982,-58.4219,-34.5998,-58.4428,1.9212258713575945
17179193BAEcobici,164  -  FACULTAD DE INGENIERIA,150  -  RODRIGO BUENO,508,-34.6173,-58.3669,-34.6192,-58.3556,1.0554078510846208
17169617BAEcobici,087  -  GUAYAQUIL,215  -  HOSPITAL ALVAREZ,1718,-34.6198,-58.4313,-34.6231,-58.4684,3.4146070054687803
17246508BAEcobici,135  -  MARCELO T. DE ALVEAR,064  -  RIOBAMBA,445,-34.5975,-58.3784,-34.594,-58.3945,1.5242087350866629
17144170BAEcobici,383  -  BOEDO Y VENEZUELA,276  -  PRIMERA JUNTA,740,-34.6171,-58.4169,-34.6204,-58.4412,2.253715405190396
17192071BAEcobici,023  -  SUIPACHA,237  -  MADERO OFFICE,664,-34.6001,-58.3797,-34.5991,-58.3645,1.3956777904909308
17138247BAEcobici,085  -  AGUERO,189  -  POSADAS,1748,-34.5945,-58.4089,-34.5885,-58.3855,2.24348575755173
17162865BAEcobici,012  -  PLAZA VICENTE LOPEZ,061  -  MINISTERIO DE ECONOMIA,1106,-34.5928,-58.3888,-34.6088,-58.3707,2.430999362068143
17310416BAEcobici,025  -  PLAZA GUEMES,025  -  PLAZA GUEMES,343,-34.5898,-58.4166,-34.5898,-58.4166,0.0
17241032BAEcobici,287  -  BELAUSTEGUI,282  -  TRONADOR,1392,-34.6164,-58.4772,-34.5841,-58.4663,3.727584391740203
17266700BAEcobici,070  -  ARAOZ,194  -  PERON Y ACUNA DE FIGUEROA,1158,-34.5927,-58.4258,-34.606,-58.4227,1.505865851980182
17255411BAEcobici,258  -  PLAZA J.J. PASO,232  -  SUCRE Y MARTINEZ,1929,-34.5691,-58.4538,-34.5705,-58.4662,1.145989669098668
17247209BAEcobici,014  -  PACIFICO,017  -  PLAZA ALMAGRO,1503,-34.5782,-58.4266,-34.6064,-58.4185,3.222164451300701
17235193BAEcobici,089  -  CABELLO,083  -  PARANA,1245,-34.5825,-58.4054,-34.6031,-58.3893,2.723751633336666
17375489BAEcobici,160  -  GODOY CRUZ Y LIBERTADOR,009  -  PARQUE LAS HERAS,796,-34.5728,-58.4207,-34.5855,-58.4077,1.8468202653625243
17264359BAEcobici,364  -  CERRETTI Y MANUELA PEDRAZA,234  -  AVENIDA TRIUNVIRATO,713,-34.5691,-58.5003,-34.5656,-58.4952,0.6078917805610733
17204899BAEcobici,230  -  PASEO DE LA COSTANERA II,335  -  GENERAL URQUIZA,2361,-34.5519,-58.4266,-34.5713,-58.4119,2.542714301728328
17171734BAEcobici,144  -  PUEYRREDON,194  -  PERON Y ACUNA DE FIGUEROA,821,-34.6021,-58.4061,-34.606,-58.4227,1.5799794591948118
17125730BAEcobici,116  -  HOSPITAL ALEMAN,116  -  HOSPITAL ALEMAN,2153,-34.5921,-58.4028,-34.5921,-58.4028,0.0
17138709BAEcobici,259  -  PLAZA CASTELLI,232  -  SUCRE Y MARTINEZ,2101,-34.5679,-58.4642,-34.5705,-58.4662,0.3422243787473453
17369074BAEcobici,261  -  QUINTEROS LIDORO,261  -  QUINTEROS LIDORO,2081,-34.5523,-58.4509,-34.5523,-58.4509,0.0
17321462BAEcobici,069  -  ECUADOR,162  -  LARREA Y BARTOLOME MITRE,875,-34.5958,-58.4046,-34.609,-58.4019,1.488430713662439
17361255BAEcobici,349  -  PLAZA SAENZ PENA,197  -  PLAZA CIUDAD DE UDINE,893,-34.6096,-58.4674,-34.621,-58.493,2.6636647278056618
17306137BAEcobici,164  -  FACULTAD DE INGENIERIA,168  -  ESTADOS UNIDOS,363,-34.6173,-58.3669,-34.6185,-58.3815,1.342676038685939
17129354BAEcobici,200  -  AUSTRIA Y FRENCH,160  -  GODOY CRUZ Y LIBERTADOR,1212,-34.5883,-58.4043,-34.5728,-58.4207,2.28577967325192
17367344BAEcobici,181  -  BILLINGHURST Y MANSILLA,069  -  ECUADOR,343,-34.5926,-58.412,-34.5958,-58.4046,0.7651310735400397
17299836BAEcobici,393  -  BARRIO 31,130  -  RETIRO II,494,-34.58309,-58.37782,-34.5927,-58.375,1.0993228191379911
17183449BAEcobici,233  -  MONROE,220  -  PLAZA FELIX LIMA,25545,-34.5641,-58.4698,-34.5418,-58.4704,2.480255607893848
17283577BAEcobici,205  -  SAN MARTIN,207  -  PLAZA ARENALES,3789,-34.6057,-58.4532,-34.6001,-58.5117,5.390322912341446
17308359BAEcobici,147  -  CONSTITUCION,117  -  HUMBERTO 1°,375,-34.6261,-58.3793,-34.6199,-58.3742,0.8325033084406108
17306999BAEcobici,017  -  PLAZA ALMAGRO,082  -  HOSPITAL ITALIANO,562,-34.6064,-58.4185,-34.6074,-58.4262,0.7134302434981661
17213352BAEcobici,074  -  INSTITUTO LELOIR,074  -  INSTITUTO LELOIR,2313,-34.6046,-58.4348,-34.6046,-58.4348,0.0
17266764BAEcobici,079  -  AZUCENA VILLAFLOR,150  -  RODRIGO BUENO,667,-34.612,-58.3639,-34.6192,-58.3556,1.103573223805219
17316176BAEcobici,168  -  ESTADOS UNIDOS,162  -  LARREA Y BARTOLOME MITRE,963,-34.6185,-58.3815,-34.609,-58.4019,2.1450169532357464
17268881BAEcobici,352  -  SAN JOSE DE FLORES,270  -  PLAZA DEL ANGEL GRIS,512,-34.6289,-58.4627,-34.6218,-58.4577,0.912465968515938
17282387BAEcobici,266  -  PLAZA SABATTINI,309  -  UTN II,3700,-34.6124,-58.4433,-34.6605,-58.4676,5.792121465105751
17169585BAEcobici,292  -  PLAZA BOLIVIA,281  -  VILLA URQUIZA,1936,-34.5635,-58.4367,-34.5736,-58.4873,4.767273293966686
17167149BAEcobici,033  -  FACULTAD DE MEDICINA,324  -  LAS VICTORIAS,2680,-34.5972,-58.3988,-34.6268,-58.4873,8.742349948920449
17208541BAEcobici,041  -  PARQUE PATRICIOS II,394  -  AV. LA PLATA,1023,-34.6374,-58.4057,-34.64408,-58.42212,1.675773086115212
17261045BAEcobici,066  -  BILLINGHURST,059  -  CORONEL DIAZ,227,-34.5947,-58.4139,-34.5902,-58.4116,0.5428648551464805
17298299BAEcobici,184  -  PEDRO ECHAGUE,388  -  PLAZA JOSE C PAZ,824,-34.6307,-58.3912,-34.64503,-58.40973,2.326558447329885
17371193BAEcobici,129  -  VELASCO,272  -  PLAZA BRUNO GIORDANO,583,-34.6002,-58.4349,-34.6159,-58.4407,1.824676153744382
17181851BAEcobici,015  -  AMENABAR,257  -  PLAZA FRANCISCO RAMIREZ,1181,-34.5719,-58.4475,-34.5531,-58.4689,2.8653198251259915
17315584BAEcobici,273  -  PLAZOLETA COLOMBIA,150  -  RODRIGO BUENO,974,-34.6377,-58.3737,-34.6192,-58.3556,2.64089985214478
